transaction_id,user_id,amount,transaction_type,transaction_status,transaction_status,meta_data,created_at,updated_at
d290949a-8fe1-4ba5-a3de-1c1facd07d38,,51.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-17 07:18:00.627243,
ceea9095-c525-4401-8480-6b108255195f,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'cdccb74d-0eda-4b4d-9f49-9fe3132fa71d'},2024-04-17 06:53:38.005341,
53340a83-6c5c-446a-9039-0bdd66247eb2,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'cdccb74d-0eda-4b4d-9f49-9fe3132fa71d'},2024-04-17 06:53:25.525909,
22d90893-4bb3-4d8d-990e-293f57a7a756,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'f3e08e06-742e-415e-9e56-8e9a997efc28'},2024-04-16 12:56:10.899275,
2227d076-bb07-45c9-ac7c-80c7502901cb,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'f3e08e06-742e-415e-9e56-8e9a997efc28'},2024-04-16 12:55:42.442717,
7a4036a5-78af-472d-af0b-ef70cfc4625f,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'f3e08e06-742e-415e-9e56-8e9a997efc28'},2024-04-16 12:55:28.381445,
9c33cee8-2883-4c4b-b335-dcba9a8c6e68,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3861cf14-f303-4a4d-851e-7c7c3305c6f8'},2024-04-16 12:39:21.190689,
39ad3c45-6a5b-4e71-bd29-db0b29c5486d,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3861cf14-f303-4a4d-851e-7c7c3305c6f8'},2024-04-16 12:36:55.887803,
141d9a42-b387-4810-aeab-a57661c71066,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3861cf14-f303-4a4d-851e-7c7c3305c6f8'},2024-04-16 12:35:57.244410,
4874cc3a-2193-4a93-8078-ef5ff59db1c6,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '13477682-d1b7-4893-929d-36dae7baabf7'},2024-04-16 12:26:10.993443,
5800594c-3ff7-43c3-af83-1cd8dd80852d,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '13477682-d1b7-4893-929d-36dae7baabf7'},2024-04-16 12:25:55.701758,
9829f011-5544-4d49-b78b-7e95631b8a1d,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '13477682-d1b7-4893-929d-36dae7baabf7'},2024-04-16 12:20:39.388448,
435732ff-98ec-4479-8915-f95d065a7e60,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '70f9597b-fb3f-42bd-b486-0a65a5c8ba43'},2024-04-16 11:56:16.840013,
e34b20bd-a486-4f89-a2c0-7bb2659af6db,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '70f9597b-fb3f-42bd-b486-0a65a5c8ba43'},2024-04-16 11:54:07.770917,
2c265772-2b3c-4475-aeb4-e4655c2e9240,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '70f9597b-fb3f-42bd-b486-0a65a5c8ba43'},2024-04-16 11:53:48.436248,
1d82adc8-8251-4515-ace5-5bed2e1997aa,,11.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-16 09:57:03.232502,
de862729-c6f3-4be0-adac-ddb3f47ebc02,,39.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-16 09:57:03.228273,
50835f5b-1883-4e0b-9b8c-1a3c1472dc6b,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'c83130d5-287e-4b03-a141-abd5a16beac4'},2024-04-15 13:18:50.198329,
ceeca771-8a9f-4e42-a3b6-11a75a720999,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'c83130d5-287e-4b03-a141-abd5a16beac4'},2024-04-15 13:18:32.117825,
b94d82d0-edcd-46ba-a1f5-d7be6ca68ee9,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'c83130d5-287e-4b03-a141-abd5a16beac4'},2024-04-15 13:12:27.763167,
07ae33ee-5df8-44a3-ab3c-18665fcc5393,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '2e234389-f8ee-42b9-aab7-efc883b6e8eb'},2024-04-15 13:09:20.221356,
81b2149a-05dd-40b0-a1ab-b5e238e77358,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '2e234389-f8ee-42b9-aab7-efc883b6e8eb'},2024-04-15 13:08:47.270027,
dc3def37-8cb8-4cf7-a4a6-4ede53a21691,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '2e234389-f8ee-42b9-aab7-efc883b6e8eb'},2024-04-15 13:08:22.410578,
6ce4503d-bcfa-4386-9357-3ec622b25a69,,219.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-15 12:02:34.664909,
f24686dd-ea9e-4d16-95e1-cfe446bf9ab1,,781.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-15 12:02:34.660277,
9916993d-d698-4a2d-88e7-fcf3fd2c4a0d,,50.0,TransactionTypeEnum.CANCELLED_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '079e2a2b-41a9-4df2-9fb3-61290983dd07'},2024-04-15 11:39:22.840239,
ad31a18f-990c-4f97-8904-f95841b6e30c,,50.0,TransactionTypeEnum.CANCELLED_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '079e2a2b-41a9-4df2-9fb3-61290983dd07'},2024-04-15 11:39:19.973263,
ba814dbb-22d3-4450-9ce7-e1cc2a4dbdc1,,50.0,TransactionTypeEnum.CANCELLED_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '338aa175-0c27-49b2-a004-d50bf7b7f634'},2024-04-15 11:26:19.827823,
426e78e2-f6bf-4c84-bfb4-13833973fffa,,50.0,TransactionTypeEnum.CANCELLED_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '8c953f9a-461d-43a1-874b-e3da9b6814ae'},2024-04-15 11:24:19.749429,
de65f236-8009-4441-a4f5-0f8b722a4c99,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '89d212e3-c6ee-4169-a383-e1aaa25874b4'},2024-04-15 11:12:36.948764,
8ade377b-6060-4476-9415-a47cb26eecff,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '89d212e3-c6ee-4169-a383-e1aaa25874b4'},2024-04-15 11:05:45.268845,
d758751b-7b74-496c-bd3b-693dff0ca7be,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '89d212e3-c6ee-4169-a383-e1aaa25874b4'},2024-04-15 11:05:22.620656,
2d91bfe6-9264-424e-9dd3-871b3d38925e,,50.0,TransactionTypeEnum.CANCELLED_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'ce882948-7475-4de4-ac9d-7c60ee6de488'},2024-04-15 11:04:09.345991,
5a2b3231-5361-4567-82e6-a2c1e9e37733,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'ce882948-7475-4de4-ac9d-7c60ee6de488'},2024-04-15 11:03:34.975962,
1f6b9e70-ffa0-41ae-8ca5-bbfeb73fc9c1,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '079e2a2b-41a9-4df2-9fb3-61290983dd07'},2024-04-15 10:35:23.732526,
991f0bc0-4ca8-4b19-aade-08401b963629,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '079e2a2b-41a9-4df2-9fb3-61290983dd07'},2024-04-15 10:33:59.828008,
2c9f4de5-116a-481b-a8da-fa442a3e6a77,,50.0,TransactionTypeEnum.CANCELLED_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '93c68144-0dae-493e-bf64-51716dca3a35'},2024-04-15 10:23:19.189299,
f8116fcb-a681-408f-8422-483582e57d01,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '93c68144-0dae-493e-bf64-51716dca3a35'},2024-04-15 10:22:44.915503,
e47ed793-f004-49b3-9da8-be4bf45d7541,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '338aa175-0c27-49b2-a004-d50bf7b7f634'},2024-04-15 10:20:59.791127,
d36367e8-5059-4dbf-8d62-08c063e9932b,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '8c953f9a-461d-43a1-874b-e3da9b6814ae'},2024-04-15 10:18:31.394220,
3061f448-5d44-4246-837c-816707799780,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '0a14677a-a377-4852-89b7-40b50d915ffd'},2024-04-12 14:14:06.654870,
f30644a6-bebc-44fd-a0f9-ecdaed2a05bb,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '0a14677a-a377-4852-89b7-40b50d915ffd'},2024-04-12 14:13:49.985150,
4279d046-7587-4c39-a793-7f0da6de5f37,,44.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 14:10:38.274366,
cac380ed-712b-48ca-8f08-d0ec052d1c02,,156.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 14:10:38.262414,
5ea1a23c-3b10-4ddf-9243-08722dfb9de7,,100.0,TransactionTypeEnum.WITHDRAW_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 13:06:53.328110,
9333fcfe-81a1-49c6-8d99-e1f683cfbbff,,100.0,TransactionTypeEnum.WITHDRAW_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 12:46:44.244835,
9cb2c672-15c2-4b14-ba06-c3a8404afdb6,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '1000b231-59d9-4df9-a108-2b430a822f4b'},2024-04-12 11:29:31.215954,
fdc446ad-df03-453c-905a-e2ba2d27b96b,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '1000b231-59d9-4df9-a108-2b430a822f4b'},2024-04-12 11:26:21.111455,
481276f0-1957-470d-91b0-577448879b17,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '1000b231-59d9-4df9-a108-2b430a822f4b'},2024-04-12 11:25:26.301654,
580f40bb-b951-4708-b726-75e8e6536d86,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '9e22b8a9-f1c4-437d-83ab-52d3bf693846'},2024-04-12 11:11:06.480019,
4e8f9a0b-4d3e-4ca1-9595-1bb6b34ae893,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '9e22b8a9-f1c4-437d-83ab-52d3bf693846'},2024-04-12 11:10:47.449501,
3d357980-9d24-4d14-a515-f44f891109d1,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '9e22b8a9-f1c4-437d-83ab-52d3bf693846'},2024-04-12 11:10:29.637074,
fd52ed6a-04c1-4c29-ba27-f1a5bc082407,,22.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 10:03:42.843711,
be226ed5-bbbe-4f0b-b31e-4e7b3f923263,,78.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 10:03:21.423327,
df2c42ad-2141-49f3-89b4-4e7a7e9b22ce,,44.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 07:35:49.236879,
b6602a3b-f01f-49d1-9903-f739e224f288,,156.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 07:35:21.792326,
c7b73f1c-8e1b-4e2d-84e6-f4802b51c309,,100.0,TransactionTypeEnum.WITHDRAW_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-12 04:12:15.188979,
447e48a0-efc1-4ad3-aa17-bbaf6771567f,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '2b56dc65-4106-45c6-a059-59a3aef4f880'},2024-04-11 13:17:50.830494,
6c59fe7f-fe75-4a2b-873a-9e678ccdbdac,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '2b56dc65-4106-45c6-a059-59a3aef4f880'},2024-04-11 13:17:47.406200,
862229b6-fe72-4053-9544-f2eb686cab01,,-100.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '2b56dc65-4106-45c6-a059-59a3aef4f880'},2024-04-11 13:17:17.844134,
429ed67d-815e-459a-8c18-bfc72e13945b,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '25991dfa-4107-4b2c-8b74-61d019c8bc8a'},2024-04-11 12:54:42.524062,
68188e1c-5931-4409-aea9-b46868dd0d07,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '25991dfa-4107-4b2c-8b74-61d019c8bc8a'},2024-04-11 12:54:40.107388,
16b4be5f-f2aa-4c94-ad34-3db1a3f9bb7e,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '25991dfa-4107-4b2c-8b74-61d019c8bc8a'},2024-04-11 12:54:12.909523,
5debb547-74d5-4686-ade0-f1e0906d0b00,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '7fddd7f3-f8b0-453a-9455-b999bfed1166'},2024-04-11 12:38:01.703772,
b8bd9a40-e5a3-47c3-b2a8-41b9804dad26,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '7fddd7f3-f8b0-453a-9455-b999bfed1166'},2024-04-11 12:37:47.788992,
c269dbcd-f505-411c-9bf4-9e76adc6153d,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '7fddd7f3-f8b0-453a-9455-b999bfed1166'},2024-04-11 12:37:41.968227,
34543928-c984-4fb8-a8d6-d8123262282d,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '7fddd7f3-f8b0-453a-9455-b999bfed1166'},2024-04-11 12:37:22.222861,
77e73a22-7dac-4e35-8b94-b2850057f38f,,180.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '0d283e75-ae34-48b6-862d-dfe4ea50701b'},2024-04-11 12:01:52.459462,
a3658b84-93be-411d-9855-ab33156ae313,,90.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '842df056-6d35-4cc5-bd21-2a1cb7920226'},2024-04-11 12:01:42.668700,
5552bf0f-4ed2-4752-8c3f-f13451851407,,270.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '5d383c11-043c-4d73-87b3-ea2053890e2c'},2024-04-11 12:01:30.661096,
36493649-12d6-43c1-a5c0-7faa1fc28be9,,108.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '9a48f5ad-001e-4d56-9bda-e328b56ae5a3'},2024-04-11 12:01:19.025638,
de222b8e-18f6-4c7c-af36-4d1b9b21eeb0,,252.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '9a48f5ad-001e-4d56-9bda-e328b56ae5a3'},2024-04-11 12:01:15.957113,
eb7d64dc-9444-4864-ab49-fd8e442a38d9,,108.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '52fa6abc-576c-459f-92ee-def7b5ab1c34'},2024-04-11 12:01:05.333370,
1eb68edd-22dc-4b1c-8eeb-ac058f2d67ae,,252.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '52fa6abc-576c-459f-92ee-def7b5ab1c34'},2024-04-11 12:01:00.251206,
f2ea0d84-ac47-48c3-a910-a4756596aba3,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'a0db5773-0c01-42d4-8448-60f78be9ec14'},2024-04-11 07:48:14.480951,
438bc937-51a2-4efd-89d8-16c560af21ee,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'a0db5773-0c01-42d4-8448-60f78be9ec14'},2024-04-11 07:47:30.602939,
ee05c408-59ac-4add-8877-e36230c009ac,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'a0db5773-0c01-42d4-8448-60f78be9ec14'},2024-04-11 07:47:11.917953,
6d9ac66f-cdf4-4899-8008-dac94950acf1,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'a0db5773-0c01-42d4-8448-60f78be9ec14'},2024-04-11 07:46:56.353184,
d7ba42a2-3e7a-420d-b4bc-a5a0efee20a2,,109.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-11 07:31:05.429969,
3829a305-aad3-4cc4-aafe-54486342e6c5,,391.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-11 07:31:05.426153,
0ac78792-e34a-4fea-aafd-94568e09e59e,,4.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-11 07:18:27.603743,
8ad98625-d3f9-491b-bbd1-0a5ab0f4aa34,,16.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-11 07:16:43.526931,
c2be6ad9-b27f-49db-bd0f-69327e4b82bb,,44.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-11 07:16:35.388445,
7f3a7870-76bc-405a-a361-ae9f876fdb1e,,156.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-11 07:15:40.926205,
2a4ad0f7-0d8e-45b3-bb17-d7da37d2464d,,500.0,TransactionTypeEnum.WITHDRAW_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-11 04:57:20.477820,
84cb24d1-ed79-4b7e-abc8-4ea107702703,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3d8f7589-e244-4d9c-9fca-870e7e30248e'},2024-04-10 13:22:20.464848,
c483a1cc-1162-4939-8c33-881e1894ae97,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3d8f7589-e244-4d9c-9fca-870e7e30248e'},2024-04-10 13:22:11.666472,
c825027b-5149-46fc-bea2-d36f162d8402,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3d8f7589-e244-4d9c-9fca-870e7e30248e'},2024-04-10 13:22:05.408302,
ea957d2a-5c90-4ec8-b373-1ccd987a91cd,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3d8f7589-e244-4d9c-9fca-870e7e30248e'},2024-04-10 13:21:18.824865,
d8ea4033-3320-464c-b269-4c55a1323f06,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '3d8f7589-e244-4d9c-9fca-870e7e30248e'},2024-04-10 13:21:00.489777,
fee99cbc-64d0-44ac-ad6e-fa607b41c877,,2188.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-10 13:09:28.092525,
4d46cf3f-e53b-4fd0-a48f-355cc726a7bb,,7812.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-10 13:09:28.087812,
86035944-701f-4f8c-94be-d7538891bee7,,135.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'fdff26be-c84c-4588-8b82-cde29bae99dd'},2024-04-10 12:07:36.981660,
f45280e6-d9f5-4ea6-a36f-056e12af91d7,,270.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': '44c9540d-6afd-48b1-a719-95aba931efc8'},2024-04-10 12:07:26.929258,
ba23d3c0-3dd2-400c-9c59-730b0777f722,,90.0,TransactionTypeEnum.WON_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'e1a1d055-234f-40eb-a2ac-3614781930ab'},2024-04-10 12:07:19.820260,
b8842588-17cf-4d63-9d7c-9b266578033f,,109.0,TransactionTypeEnum.CASH_BONUS,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-10 10:37:39.335335,
817d7d57-44e2-49fe-95ec-ac6503d6d3c6,,391.0,TransactionTypeEnum.DEPOSIT_MONEY,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{},2024-04-10 10:35:05.216345,
0d349bf2-1682-4db5-bdb7-0b2c88a52a45,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'e2996022-4877-4446-b841-e97c0d268a1b'},2024-04-10 10:22:41.375140,
f2c47806-c9bd-49b1-ad67-2154a8506d60,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'e2996022-4877-4446-b841-e97c0d268a1b'},2024-04-10 10:22:22.996928,
6d776144-3a53-4a9a-b7e6-63b51656a8df,,50.0,TransactionTypeEnum.CANCELLED_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'a33c4c12-c1cd-446a-acca-4a1ab42320fd'},2024-04-10 09:30:20.094776,
3492ebf8-7ab1-4919-8b28-2cf3593eff6a,,-50.0,TransactionTypeEnum.JOIN_CONTEST,TransactionStatusEnum.COMPLETED,TransactionStatusEnum.COMPLETED,{'user_draft_id': 'a33c4c12-c1cd-446a-acca-4a1ab42320fd'},2024-04-10 08:24:23.704782,
